2.61045,6.07136,
2.95377,5.88882,
2.82938,7.87701,
2.98516,6.97634,
5.32623,6.37531,
2.90553,7.54654,
4.95397,9.62922,
3.57929,7.83522,
2.23787,5.73234,
3.4646,4.74612,
2.85227,8.61107,
3.07564,4.75159,
3.26252,9.02821,
3.99518,7.06017,
1.24463,6.9076,
-0.0583869,6.27526,
1.80263,5.28601,
3.1205,7.71483,
4.47964,7.20611,
3.18103,8.27567,
3.02058,6.19918,
2.94766,6.86485,
3.27048,8.07707,
3.24156,7.32546,
1.10525,6.77892,
3.2588,6.48547,
3.27246,4.97634,
2.60248,6.78512,
2.35307,6.73107,
2.3733,5.98935,
3.29535,9.50874,
1.40846,6.86205,
1.59102,6.53766,
5.54284,5.98947,
2.64923,6.74354,
3.36128,5.9172,
4.03759,5.78314,
4.45516,6.18102,
2.20348,5.60727,
3.90803,6.99254,
2.04965,8.13508,
4.03852,7.42224,
2.99062,6.44553,
2.89149,7.07948,
2.89702,7.02449,
2.61141,6.18023,
3.8645,8.40205,
2.71576,5.63761,
2.99743,5.22113,
1.28359,7.3888,
4.94685,8.67177,
3.10018,8.37682,
3.98267,6.06524,
2.46363,7.61076,
3.15812,6.46591,
1.76731,5.8488,
5.96326,4.72908,
4.03077,6.0067,
4.94363,5.89095,
2.98669,4.99432,
2.96557,7.21596,
1.78858,5.46037,
2.81569,7.36948,
2.63525,6.14836,
2.13485,5.88979,
0.84315,7.43773,
2.79571,6.8248,
1.85551,7.16203,
3.7156,4.79335,
2.48288,8.26539,
1.98686,4.88332,
1.07042,6.66161,
4.52684,7.11292,
3.52208,5.38096,
2.3155,7.62848,
4.11298,6.066,
1.20606,7.06656,
1.14896,5.81606,
3.96296,7.57477,
4.26243,7.13115,
3.61524,7.07396,
0.625762,6.70365,
2.15868,7.76835,
4.11128,6.26654,
2.25705,6.20282,
3.11477,5.87443,
1.46353,6.11146,
4.33723,7.67683,
5.45994,6.97601,
3.99181,7.01005,
4.10731,4.95185,
2.47975,4.7396,
3.83307,6.86838,
2.44236,7.27002,
3.50257,5.37126,
1.24618,7.22005,
3.29064,6.40605,
0.747749,6.42342,
3.52545,5.52215,
1.07554,7.23053,
