0.0555771,2.11196,
0.808285,1.48178,
2.10637,1.28483,
1.81193,0.228591,
0.998366,0.726751,
1.93214,-0.344825,
1.53217,-0.336936,
0.125431,1.70695,
2.39637,1.79351,
-0.1658,1.76071,
1.51991,0.3436,
1.56979,1.51425,
1.18273,1.94006,
1.50358,1.47613,
2.81953,-0.326958,
2.59854,0.148899,
0.7247,0.0495934,
0.468977,3.29342,
0.860447,-0.877993,
-0.236137,2.25339,
1.29985,1.47462,
2.67574,1.86919,
-0.810358,2.69523,
1.7382,0.726427,
1.15501,-0.432123,
0.779089,0.850403,
3.21564,1.43425,
1.44733,0.925315,
1.14759,0.813224,
1.86659,-1.31741,
-0.0509325,1.00503,
1.53836,0.327614,
1.86204,1.80581,
-0.249289,-0.0794896,
0.540028,0.819743,
1.12293,1.43,
0.67791,2.03521,
2.04995,0.940971,
0.274067,0.683922,
1.98315,-0.221849,
0.15243,1.0155,
-0.308658,0.0724818,
2.1677,1.12858,
0.748459,0.587881,
2.58302,-0.149342,
0.73454,-0.184978,
1.0992,3.94892,
0.991098,1.44174,
1.87244,0.228983,
1.57617,1.46161,
0.612448,1.39265,
-0.0580368,0.589341,
0.149573,2.20793,
0.716029,-0.781449,
0.0652671,-0.438121,
0.552696,0.326136,
0.614841,1.40385,
0.317689,1.22879,
1.6362,0.505214,
0.810116,0.174579,
1.11103,0.944954,
0.849734,0.819257,
0.9248,1.48704,
-0.492754,0.732363,
-1.73589,1.35014,
1.06023,-0.365618,
-0.660796,-0.321706,
0.689995,1.90753,
0.606981,2.09263,
1.68142,0.519139,
2.43273,-0.993835,
1.27301,2.93817,
1.62247,0.270278,
0.361353,-0.185011,
0.0302332,2.08652,
0.459533,0.524003,
1.65079,1.73658,
0.0449423,1.85277,
-0.355562,2.04352,
1.57262,0.0874304,
2.15872,0.214091,
0.461203,0.29376,
-0.0293853,-0.213961,
1.79339,0.687694,
1.49183,0.924034,
-0.697055,-0.155466,
0.0698477,-0.488778,
-0.068688,0.557393,
-0.211272,0.862968,
-0.996698,0.463135,
2.87426,0.719311,
1.00591,-0.564132,
1.97493,2.27755,
1.1942,1.35332,
1.20308,1.00742,
1.36829,0.883311,
2.23388,0.929684,
1.8104,2.35041,
0.137151,0.638926,
2.85332,-0.733481,
