3.56517,8.31179,
2.84457,7.4797,
3.43059,5.82538,
1.91373,7.19056,
3.60575,8.34564,
2.93487,8.66446,
4.7543,8.30429,
2.0873,7.29411,
1.84545,5.12714,
2.29297,8.13174,
2.97187,8.06598,
3.61987,6.29002,
3.36679,5.99788,
3.27796,6.84835,
3.7699,6.12771,
3.60317,6.10495,
3.00963,5.94295,
4.57685,5.26223,
3.92144,8.63884,
3.42577,8.97974,
2.82987,7.90805,
3.66638,8.86864,
1.80902,5.10667,
3.39546,7.29254,
2.28661,7.48008,
2.33792,7.93279,
2.75875,6.54379,
2.52069,7.45001,
3.13521,6.37617,
5.25027,6.64397,
3.38408,6.37428,
2.82408,6.60519,
2.46388,6.88401,
2.84219,6.28652,
0.268427,6.41931,
3.32342,7.37738,
1.73638,8.9703,
3.572,6.91678,
2.43821,5.46484,
1.25267,6.73421,
4.16219,6.85988,
3.73808,7.01938,
3.51254,5.85101,
3.90678,7.20102,
3.67957,6.41295,
3.18001,5.93254,
1.45038,7.44516,
2.5194,6.87863,
2.05748,7.38049,
0.943064,6.1198,
2.85888,8.53274,
1.24925,7.49395,
2.69689,8.7493,
4.14786,7.33529,
3.63266,6.89448,
2.23136,6.2943,
2.38422,8.37336,
2.53322,7.13287,
3.76543,7.03096,
3.77349,7.48397,
4.37887,7.58906,
2.519,6.57339,
1.76895,3.93136,
1.45983,5.19836,
2.61226,6.90504,
2.9972,9.10186,
0.76352,6.23338,
2.30156,6.57859,
3.29376,7.28732,
2.10845,7.66707,
3.99415,7.05687,
3.18143,7.30171,
3.94384,7.12744,
1.66876,5.50771,
2.88725,8.28157,
2.18134,7.55014,
2.00439,6.49711,
2.03688,7.01541,
1.93768,5.29007,
3.16522,7.37424,
3.1955,7.13556,
3.24741,4.4109,
1.66699,7.79314,
1.89365,5.99258,
2.9189,7.10982,
4.24386,8.39335,
4.11877,7.71562,
3.64425,7.88336,
3.64706,7.18154,
3.95236,7.18129,
4.22675,7.12848,
2.60189,7.7937,
4.46015,6.93875,
4.03685,8.13974,
6.27972,8.00574,
2.97419,6.74421,
1.92711,9.97598,
1.5717,8.14816,
3.66515,6.26846,
3.87512,7.62736,
