5.21087,3.44599,
5.58861,1.01141,
5.99446,4.73901,
4.20452,1.60542,
5.27714,2.77337,
6.41602,3.28,
5.06405,1.95884,
5.23634,1.89769,
5.12909,1.71798,
4.79562,2.22742,
3.52675,-0.0714238,
5.58131,0.997521,
4.91385,1.82977,
5.46188,0.563339,
7.04928,1.56052,
5.05171,1.83702,
5.47329,3.5711,
5.09185,1.73381,
5.24273,0.341568,
4.8173,1.16945,
4.6342,3.04595,
3.36826,1.2367,
6.80454,0.861425,
5.76479,1.75984,
4.8275,-0.111387,
6.5469,2.00206,
4.02282,3.40956,
5.49611,1.24682,
3.63005,1.60419,
5.36342,1.12273,
7.15515,1.5506,
6.50586,0.503354,
5.3192,1.80165,
4.87774,1.54883,
5.82696,1.69122,
5.36622,1.68935,
3.86809,2.53112,
4.10006,1.86999,
3.82546,1.37508,
4.44255,-0.633815,
5.25909,1.18041,
5.47899,3.17906,
5.41604,2.5371,
5.30573,2.34083,
4.71399,2.68567,
5.83206,1.2164,
6.33101,1.85884,
3.84174,0.559171,
5.55032,2.93087,
5.47071,0.361298,
6.22485,1.32257,
6.05619,1.63242,
5.21092,3.39619,
4.46928,1.36269,
6.93167,0.760541,
6.16862,1.81228,
6.6005,1.84382,
6.17696,1.58737,
4.78705,1.33756,
5.97719,3.10033,
5.40916,1.08519,
5.49525,1.16685,
5.02348,1.23304,
7.32641,2.05129,
4.45149,2.25327,
5.57719,1.17923,
4.41973,0.273354,
5.72929,1.02461,
2.92865,2.3244,
4.62314,2.15612,
5.81158,2.06282,
4.75568,2.66233,
4.26983,1.73313,
5.7778,3.63298,
4.95406,2.05648,
5.19771,2.41582,
4.53971,2.34361,
4.15654,1.02903,
4.54264,1.23099,
5.2436,1.32815,
5.86834,-0.353931,
4.44573,2.53888,
4.25053,0.884239,
4.76278,2.23204,
5.25842,3.67847,
3.56217,2.80267,
5.78613,4.28729,
3.67772,2.32705,
5.84046,2.58488,
5.23235,1.91226,
4.66777,0.992409,
4.41837,1.73753,
6.5527,3.48657,
5.88363,2.87739,
4.31289,3.23888,
4.79841,0.053406,
5.221,0.554758,
5.76309,2.60736,
6.08366,1.3748,
4.6857,1.89167,
