-0.145039,0.918903,
1.34037,1.67845,
0.408466,0.951392,
0.645574,0.86781,
-0.28499,0.794204,
1.28627,0.97124,
1.04532,1.84847,
1.91473,0.363015,
2.70173,2.02674,
1.53427,1.80247,
0.87357,0.631378,
0.623987,0.0566677,
1.69825,0.0282557,
1.54694,1.75193,
0.476085,0.858858,
-0.189924,0.951914,
1.64071,1.34009,
2.17466,-0.560082,
1.16657,1.87176,
0.960427,2.44934,
1.58964,1.729,
0.671593,0.30121,
0.535509,0.814674,
-0.0582955,2.31587,
1.00618,1.00837,
-0.493392,1.98012,
2.5557,2.33824,
0.0169813,0.699017,
2.2188,0.562252,
-0.47179,1.93951,
1.39497,1.07285,
1.01356,0.545624,
0.893828,0.0504621,
0.869291,0.939182,
-0.749609,0.36252,
1.93812,0.849501,
1.16575,0.735482,
2.54999,1.44825,
0.881225,1.77245,
1.33711,0.697867,
1.11935,0.467384,
0.655627,2.42815,
1.23449,1.80798,
-0.296178,-1.1516,
1.87344,4.08642,
0.893633,1.27571,
0.555323,0.093654,
0.810226,0.463664,
0.547677,0.434226,
1.2894,-0.165316,
2.77916,1.66026,
1.49356,1.00362,
2.06211,1.31304,
0.720655,1.24353,
-0.40976,1.18864,
-0.449508,1.12951,
0.620069,0.32125,
1.26334,1.93581,
0.325619,1.1754,
0.273117,2.68898,
0.156977,1.49477,
0.781229,0.767232,
0.901345,0.918165,
0.795223,2.982,
2.195,1.95311,
0.872786,1.74964,
0.288929,0.253345,
0.770025,-0.328896,
-0.481278,0.0566458,
1.21358,-0.0469872,
1.53326,0.811804,
2.33532,0.670935,
-0.686019,1.0831,
1.50894,1.46293,
3.844,-1.02935,
0.559673,1.27825,
4.49935,1.73606,
1.09731,0.964488,
2.97167,2.21225,
0.545357,0.669632,
0.858784,-1.11974,
1.3653,2.21478,
0.0290194,0.402725,
0.953733,2.47907,
2.00099,1.28958,
1.59667,2.25164,
1.33506,1.22335,
-0.0234911,2.36143,
-0.383641,0.205167,
-0.925619,0.429579,
1.04051,-1.11316,
2.19369,0.0416138,
0.0984585,1.7961,
1.53829,0.568953,
-0.145053,0.622405,
2.35267,2.38717,
0.970334,0.424181,
1.5466,-0.240051,
0.06058,1.23494,
1.39901,1.69583,
