4.86111,5.0395,
2.6715,6.27575,
1.85875,5.48215,
2.73311,5.47334,
2.03857,5.01659,
4.12099,8.39778,
2.16187,5.97763,
3.20086,7.62149,
4.57198,5.87365,
3.87572,6.56461,
3.36252,5.84318,
3.60584,6.13723,
2.993,6.16809,
2.7011,8.51275,
4.60569,7.47278,
4.78086,6.95553,
3.10757,6.34943,
2.63625,6.55753,
1.22922,8.01149,
0.71726,6.68091,
4.12571,6.85065,
5.05823,7.75173,
2.82606,6.35072,
3.34261,7.77027,
2.50937,8.24326,
2.02445,7.56899,
3.10295,7.99155,
2.93525,6.50078,
3.5095,6.30934,
3.11549,7.01451,
2.30878,7.51716,
2.00813,7.15522,
1.79655,7.58573,
4.7351,6.50235,
1.90818,7.45861,
2.22286,6.29323,
1.41706,7.12631,
3.91641,7.17233,
2.34776,8.29967,
3.93836,7.63275,
1.80695,6.16218,
2.4909,7.74779,
2.34868,6.90614,
2.58948,7.06745,
1.64751,6.29981,
2.95437,8.00226,
1.6469,4.9002,
2.75855,8.42584,
3.0816,7.64781,
3.14903,8.11192,
3.40961,7.79348,
2.89892,6.0235,
4.87139,8.41841,
3.73276,8.48917,
3.80001,6.89379,
4.10912,5.10262,
2.81912,7.9447,
2.86485,6.81051,
2.73403,7.67885,
3.29113,7.01296,
1.98604,7.35989,
3.2247,7.40602,
1.78941,6.53985,
3.00615,5.69691,
2.01402,8.00504,
3.00504,6.00565,
3.74459,5.97344,
2.22188,6.25399,
2.93751,5.84387,
2.23405,7.41128,
3.24974,7.80946,
4.05712,6.34312,
4.09053,5.72403,
3.33004,6.19464,
2.79144,7.42202,
1.12195,7.72721,
3.46966,6.26694,
4.12107,7.51529,
1.95991,6.73156,
2.2303,8.90609,
2.78566,5.74818,
3.09146,7.73307,
3.30497,8.17368,
3.00617,6.99587,
2.58814,7.61466,
3.27656,8.91297,
3.84571,7.81932,
2.58184,7.13064,
2.9454,9.16651,
3.38744,5.42234,
2.7164,6.95477,
3.41362,7.42853,
2.72535,6.84356,
0.70485,7.95897,
4.25795,6.79523,
2.66127,5.12501,
3.55979,8.8299,
3.83967,7.25869,
2.47608,6.39094,
3.42488,7.95129,
