5.36078,1.7141,
4.72219,0.692909,
5.89766,1.58944,
4.9108,1.81889,
4.08507,3.26039,
4.61553,1.98616,
5.06074,3.75254,
4.16541,2.46364,
3.5684,3.10976,
4.4897,1.01189,
4.30188,1.77814,
7.54247,1.40459,
6.80121,1.66183,
4.54296,4.29043,
5.34251,1.92685,
6.31933,0.18397,
4.04636,2.10349,
4.71408,1.68075,
4.69453,2.38542,
7.62219,0.157903,
4.37127,2.05304,
4.01958,-0.892558,
4.89783,1.95145,
4.91821,3.02423,
5.7748,1.4076,
3.75504,4.0301,
4.82732,2.57874,
6.18681,2.50172,
4.21357,2.28083,
4.82988,1.29325,
3.73389,2.93801,
2.8631,2.13252,
5.24262,-1.27048,
6.54638,1.03305,
4.37357,3.1744,
4.07748,1.80166,
4.779,1.18796,
6.34512,1.70244,
5.66197,3.34762,
5.03632,2.27698,
4.69422,1.92631,
4.01897,2.40095,
5.40395,0.0890648,
4.83473,2.86261,
4.07037,3.7644,
6.77731,2.1062,
5.01563,3.08506,
6.20713,1.8806,
5.41409,1.74298,
5.28697,1.02274,
3.9136,1.20501,
4.5229,1.86551,
5.31923,1.90647,
5.70988,3.77163,
7.72867,1.76018,
5.26847,1.18594,
5.3913,1.9094,
3.50521,2.76952,
4.97179,3.69667,
6.20257,1.45634,
4.188,2.63931,
6.03503,1.71688,
4.73326,1.78779,
3.93736,3.65106,
2.86172,1.36844,
5.64558,1.21833,
4.10459,0.849645,
5.48732,2.07924,
3.62498,2.38664,
5.20667,1.87498,
6.81421,2.01095,
5.27181,2.38131,
3.08867,2.96691,
3.79924,2.75639,
5.1417,2.76614,
4.11295,0.931997,
4.53612,2.32688,
3.15507,2.20953,
7.3264,1.52541,
3.07693,3.6212,
5.72166,0.801276,
3.5704,4.42779,
4.68084,3.65718,
4.21344,3.76893,
6.20769,2.53067,
3.52795,3.55168,
7.70761,1.91045,
5.11511,3.25857,
5.45153,1.23947,
4.15719,3.69364,
4.33409,2.23959,
4.21956,2.05746,
5.55565,3.37068,
5.63377,1.57526,
5.17652,1.67657,
4.30595,1.89479,
5.26838,2.55209,
3.66152,2.23422,
3.69515,0.227093,
3.6456,2.56027,
